returnOnCapitalEmployed,operatingCashFlowPerShare,netProfitMargin,debtRatio,operatingCashFlowSalesRatio,effectiveTaxRate,currentRatio,freeCashFlowPerShare,cashRatio,fixedAssetTurnover,freeCashFlowOperatingCashFlowRatio,enterpriseValueMultiple,grossProfitMargin,debtEquityRatio,assetTurnover,payablesTurnover,daysOfSalesOutstanding,returnOnEquity,Day,Name,Month,Year,Agency_Rating agency 3,Rating,ROCE_NetProfitMargin,NetProfitMargin_OpCashFlow,CashRatio_OpCashFlow,CashRatio_NetProfitMargin,DebtRatio_ROCE,DebtRatio_OpCashFlow
0.150236764,0.375998779,-0.260299484,0.036579055,-0.337803843,0.176745387,-0.931533209,0.056774524,-1.124752595,-0.158334366,0.078339919,0.060802689,-0.657871021,0.055670992,1.026876467,0.305241495,-2.446369468,-0.191026243,5,0.002989537,1,2015,FALSE,0,-0.039106552,-0.097872288,-0.422905602,0.29277252,0.005495519,0.01375368
-0.469737617,-0.929756511,-1.311438027,-1.706025055,-0.932482566,0.028223788,2.400279798,-0.200899408,1.970232554,-0.470251924,1.717548374,-8.381641953,0.989514823,-0.051401943,-0.797900359,-1.329444848,0.644233812,-0.022201642,6,0.000996512,1,2015,FALSE,8,0.616031774,1.219318044,-1.831836545,-2.583837893,0.801384144,1.586187903
0.226932229,-0.293575781,-0.023002521,0.252802135,-0.130159314,0.170155501,-1.609927437,-0.115504592,-0.257974741,-0.73394563,-0.225712313,0.013311672,1.476855343,0.087763408,0.176696148,0.598439546,-2.446369468,0.098371695,8,0.001494768,1,2015,FALSE,4,-0.005220013,0.006752983,0.075735136,0.005934069,0.057368952,-0.074216584
2.248172022,0.837247402,0.160533353,0.105783607,-0.303051059,0.132556811,1.196041543,0.374264685,0.337078762,0.611689918,0.360249544,0.20760021,-0.681792984,0.07478207,1.197344479,0.857993059,0.356409679,1.483705628,8,0.001993024,1,2015,TRUE,5,0.360906593,0.134406133,0.282218318,0.054112384,0.237819746,0.08856705
0.723276239,0.003835514,0.48786559,-1.322405717,-0.00248409,0.175279926,-0.543772723,0.013634612,0.01281083,-0.229937037,0.270090608,0.124371703,-0.167289493,-0.034180307,-0.079374441,-0.250242914,0.506785059,0.14586706,9,0.003487793,1,2015,TRUE,0,0.352861589,0.001871215,4.91E-05,0.006249963,-0.956464633,-0.005072106
0.82980004,-0.089864978,0.193558045,-0.865771524,-0.23619448,0.100643922,0.885354387,-0.102174646,0.327273743,-0.07278587,-0.235235426,-0.066299085,0.876121899,-0.017255354,0.534190311,-0.542659832,-2.446369468,0.433769851,16,0.001993024,1,2015,FALSE,0,0.160614473,-0.017394089,-0.029410448,0.063346466,-0.718417245,0.077802539
1.586220996,-0.149815732,0.063175847,1.699019285,-0.260538198,0.188074053,0.196004153,-0.06024914,0.881709632,0.373140785,0.046480068,0.046920793,-0.308534089,-4.137668434,0.944320301,0.733290291,-0.834168301,-0.022201642,16,0.001494768,1,2015,FALSE,4,0.100210855,-0.009464736,-0.132093974,0.055702753,2.695020062,-0.254539818
0.888992913,0.968729066,1.182302229,0.078099965,0.949200246,0.187527857,-0.851614246,0.607137224,-3.525667866,-1.220788157,0.607796252,-0.201359353,1.509735894,0.066306921,-0.519038495,-1.777398613,0.34558199,0.76928631,16,0.002989537,1,2015,TRUE,4,1.051058303,1.145330534,-3.415416939,-4.168404977,0.069430315,0.075657706
-0.262752361,6.219973238,0.088589222,0.440845168,0.069529358,0.155843711,-1.093714063,-6.399551167,-1.88149241,-1.297521312,-0.719046355,-0.124296484,1.47653001,0.136318277,-0.727969738,-0.973392188,-0.063948269,-0.421314168,20,0.002989537,1,2015,FALSE,0,-0.023277027,0.55102259,-11.70283244,-0.166679949,-0.115833109,2.742045147
0.552840762,0.091086198,0.972068737,0.265374331,0.94365869,0.179220041,-2.383726464,-0.10599695,-2.380963579,-1.510979715,-0.313739514,0.000297064,-0.025119436,0.098039181,-0.915803003,-0.336648239,-2.446369468,0.328850475,20,0.001494768,1,2015,FALSE,5,0.537399221,0.088542045,-0.21687292,-2.314460259,0.146709747,0.024171939
0.194942565,-0.321111365,-0.037544526,0.492476091,-0.342021516,0.150981649,-1.199293181,-0.02736397,-2.076750953,1.253548965,0.544966745,0.040523387,1.51081041,0.149683422,0.193072803,-1.777398613,0.598646448,0.254778214,21,0.001993024,1,2015,FALSE,0,-0.007319026,0.012055974,0.666868333,0.07797063,0.096004552,-0.15813967
-0.077907563,0.265533415,0.07111242,-0.113124373,-0.236987399,0.460227785,0.211125193,0.112853323,0.624848945,0.624623758,0.342128635,0.086421312,-0.439431891,0.041106843,0.28696446,0.965970436,0.395359496,0.240399529,21,0.001993024,1,2015,FALSE,5,-0.005540195,0.018882724,0.165918274,0.044434521,0.008813244,-0.030038301
0.479617285,-0.485103962,0.067501229,0.300411612,-0.580215298,0.176071241,-0.209162207,-0.126429814,0.036212739,0.56126901,-0.224527401,-0.075737112,-0.678240189,0.104843882,0.276118693,0.376430681,0.759344032,0.4420782,21,0.001993024,1,2015,FALSE,5,0.032374756,-0.032745114,-0.017566943,0.002444404,0.144082602,-0.145730863
-0.738647138,-0.443567745,-0.469569184,-0.896090998,-0.485631503,0.04230271,-0.06392705,-0.382507652,-0.020222887,-0.481931752,-5.24355877,0.017704453,0.576557957,-0.018074378,-0.043219622,-0.158235263,0.30221307,-0.022201642,23,0.002491281,1,2015,FALSE,4,0.346845934,0.208285744,0.00897022,0.009496045,0.661895051,0.397477063
-0.384926114,-0.343591853,-0.327431941,-0.543303165,-0.407684596,0.071264904,1.087095894,-0.080190686,0.687676956,0.48565566,0.126942712,0.048346516,-0.986639211,-0.000579761,0.774808699,0.571642814,0.295836844,-1.338500548,23,0.001494768,1,2015,FALSE,4,0.126037105,0.112502947,-0.2362802,-0.2251674,0.209131576,0.186674541
0.367637987,-0.240232968,1.695968803,-0.141834665,1.053120567,0.195293561,-1.038210169,0.004050525,-0.949597196,-1.650497115,0.60792508,-0.025998627,1.488257534,0.033522053,-1.221629868,-1.777398613,0.511140636,0.159151066,27,0.002989537,1,2015,TRUE,3,0.623502557,-0.407427619,0.228124553,-1.61048722,-0.052143811,0.034073363
1.465462024,-0.221400307,0.893353516,-1.421051049,0.267050869,0.102507455,1.09686182,-0.003877446,0.431472434,0.28287505,0.513025693,0.113167791,0.175977922,-0.043857468,0.186453461,0.915256365,0.150643323,0.677314905,28,0.001494768,1,2015,FALSE,1,1.309175652,-0.197788743,-0.095528129,0.385457416,-2.082496346,0.314621139
1.663800959,0.372128847,0.497783557,-0.261772923,0.016773203,0.114951253,0.402022298,0.171540201,0.161230317,0.150042671,0.386144632,0.153079382,-0.094055067,0.022137578,0.520511761,0.591857654,0.384642723,1.050509471,28,0.001993024,1,2015,FALSE,1,0.82821276,0.185239621,0.059998452,0.080257801,-0.43553804,-0.097413256
-0.141933232,-0.438357155,0.060402021,-0.131090694,-0.263037485,0.157910665,0.103385291,-0.140461595,0.59798511,-0.755301494,-0.439518916,0.488497453,1.497282149,0.033945448,-0.360766993,-1.777398613,0.287037338,-0.487549,28,0.000498256,1,2015,TRUE,3,-0.008573054,-0.026477658,-0.262131052,0.036119509,0.018606126,0.057464544
-1.676425593,-0.609962741,-0.904552639,-0.648773424,-0.507664996,-0.101546369,0.955541323,-0.129243022,0.878195672,0.53008909,-0.132942895,-0.760784137,-1.059988658,-0.004173306,0.558437434,0.561079355,0.290396137,-0.022201642,28,0.001993024,1,2015,TRUE,4,1.516415194,0.551743407,-0.535666639,-0.794374213,1.087620372,0.395727616
0.044195066,-0.247075318,0.366862669,-0.266129329,0.152053925,0.051757386,-0.394679327,-0.009489735,0.693344797,0.888916866,0.51274619,-0.004213973,0.536295227,0.023086296,-0.445747566,-0.585358207,0.589887038,-0.100149726,28,0.002989537,1,2015,FALSE,5,0.01621352,-0.090642711,-0.171308386,0.254362323,-0.011761603,0.065753989
-0.218226847,0.059190391,-0.103280822,0.553447404,-0.0017884,-0.056052166,1.11854231,0.055959997,1.581324267,-0.265814508,0.398216691,0.109142002,-0.603483029,0.160308041,-0.314662784,0.370900729,0.497504024,-0.433152356,29,0.000996512,1,2015,FALSE,4,0.022538648,-0.006113232,0.093599202,-0.16332047,-0.120777082,0.032758768
-0.091951066,-0.529974084,0.375174853,-1.569200519,0.037491023,-0.115655465,-1.420987747,-0.094808038,0.726747459,-1.150653601,0.334657213,0.13947821,0.856249698,-0.047945168,-0.375491955,-0.183694064,-2.446369468,-0.415719515,30,0.002989537,1,2015,TRUE,5,-0.034497728,-0.198832949,-0.385157319,0.272657371,0.14428966,0.831635608
0.563234743,-0.574808247,0.297506066,0.784870619,-0.214635158,0.113897732,1.273246076,-0.104005518,0.863000434,0.135994931,0.333440662,0.427323813,0.395092107,0.268028153,0.149029744,0.200433919,0.680613818,1.230217039,30,0.001993024,1,2015,TRUE,5,0.167565753,-0.17100894,-0.496059767,0.256747864,0.442066401,-0.451150105
-0.195170546,0.08460742,0.230551584,-0.674395817,-0.135211878,-0.051042235,-0.433802482,0.08192054,-0.009001297,0.556596602,0.45284806,0.209079364,0.076227258,-0.007413109,-0.489774321,0.648626913,0.448667956,-0.506986404,4,0.002989537,2,2015,FALSE,5,-0.044996879,0.019506375,-0.000761577,-0.002075263,0.1316222,-0.05705889
0.241543278,-0.366347993,-0.041368355,-0.344125456,-0.159135601,0.166442645,0.666729486,-0.073830742,0.313187088,1.042731685,0.23310672,-0.004471099,-0.617924848,0.018314466,0.042909625,0.713525355,1.021091323,-0.403562547,4,0.001494768,2,2015,TRUE,5,-0.009992248,0.015155214,-0.114735461,-0.012956035,-0.083121191,0.12606967
0.833938951,-0.009770331,-0.26235121,1.082012508,-0.498531414,0.14881615,-0.239101305,-0.132763836,-0.351335434,0.551070898,-0.415192199,-0.036085012,1.506925424,0.513842412,1.303102642,-0.497959891,0.348065274,1.267264342,4,0.001993024,2,2015,FALSE,5,-0.218784893,0.002563258,0.003432663,0.092173276,0.902332376,-0.01057162
-0.300502192,-0.040368349,-0.038483814,0.816132443,-0.005536382,0.158252693,-0.323878523,-0.163331428,-0.659018677,-1.116366877,-0.569687782,0.06100402,1.521551422,0.278781898,-0.557987479,-0.589065966,0.327208409,-0.124492032,9,0.002989537,2,2015,FALSE,5,0.01156447,0.001553528,0.026603496,0.025361552,-0.245249588,-0.032945919
0.664422138,-0.277208571,0.901260041,-0.045463067,0.663502898,-0.132317181,-0.831817798,-0.048597364,0.050841621,-1.111918207,0.299874805,0.558782092,0.698070292,0.046618466,-0.346267809,-0.246463696,-0.966419663,0.663449468,9,0.001494768,2,2015,FALSE,5,0.598817123,-0.249837008,-0.014093733,0.045821521,-0.030206668,0.012602752
-0.310233717,0.026951547,0.459769609,0.244739679,-0.031529842,0.365033098,0.188616272,-0.040239397,0.481858647,-0.27970522,0.012379548,-0.009204685,-0.070585317,0.09809294,0.027858144,-0.664772583,0.539041285,0.828588428,10,0.002491281,2,2015,FALSE,0,-0.142636035,0.012391502,0.012986836,0.221543962,-0.0759265,0.006596113
-0.193253261,-0.253958586,-0.096262314,-0.782484508,-0.322553963,0.174479474,0.990646149,-0.057911359,0.172375383,0.053587325,0.176801411,0.091639139,-0.595862667,-0.014786016,0.17831356,0.621261887,0.622592378,-0.623496662,10,0.001494768,2,2015,FALSE,5,0.018603006,0.024446641,-0.043776209,-0.016593253,0.151217683,0.198718659
2.440723496,-0.228739267,0.318574638,1.226031591,-0.037071292,0.154203018,-0.398997167,-0.025686052,0.06824144,0.232949598,0.383398896,0.258517712,0.22476092,0.789955951,0.787343138,0.180902935,0.095598821,2.866744837,11,0.001993024,2,2015,FALSE,1,0.777552604,-0.072870529,-0.015609497,0.021739992,2.992404111,-0.280441567
0.209555017,-0.10621272,-0.177318463,-0.615334658,-0.482798893,0.1667075,0.051438826,-0.078749473,-0.307841836,0.496623773,-0.098089952,-0.080803674,-0.910714551,-0.002046938,0.792377908,0.797458415,0.177259156,-0.23085478,11,0.002989537,2,2015,FALSE,5,-0.037157974,0.018833476,0.032696719,0.054586041,-0.128946465,0.065356368
-0.189532367,0.138719997,0.037518335,-0.214960063,-0.112097885,0.009882021,-0.09576258,0.132759405,-0.055017158,0.621733066,0.549180421,0.037841341,-0.328786096,0.039309449,-0.330760134,0.01023799,1.387902921,-0.464279984,12,0.002491281,2,2015,FALSE,4,-0.007110939,0.005204543,-0.00763198,-0.002064152,0.04074189,-0.029819259
1.467039143,0.755670249,0.334951308,1.166287856,-0.06208533,0.049828502,-0.374527981,0.349609736,-0.112535113,0.70145195,0.386590426,-0.004392316,-0.040122681,0.662454583,0.259812109,0.324272543,0.155894868,2.152430076,13,0.002989537,2,2015,TRUE,1,0.49138668,0.253112738,-0.085039437,-0.037693783,1.710989937,0.881329035
-0.032783356,-0.187074539,0.357992268,-0.601221657,-0.194296598,-0.018571526,0.689274801,0.001756698,1.289510119,0.809703598,0.483076237,0.161793035,0.619469936,-0.000889618,0.156519454,0.758834726,-0.017353732,0.388216475,13,0.001993024,2,2015,TRUE,4,-0.011736188,-0.066971239,-0.241234511,0.461634652,0.019710064,0.112473264
0.082607164,0.548870325,-0.034857088,0.804637947,-0.169416474,0.101821104,-0.193040607,0.264757535,0.026570839,0.07341275,0.419316462,-0.064913459,-0.704667223,0.265182862,0.040680243,0.233434111,0.411720917,0.452751646,13,0.002989537,2,2015,FALSE,5,-0.002879445,-0.019132021,0.014583945,-0.000926182,0.066468859,0.441641891
-3.311508719,-1.081306538,-1.262972362,1.639140383,-0.824223525,-0.143466039,0.090490942,-0.215762569,0.648598724,0.040736504,1.060152662,-0.7623609,-0.892958217,-8.753538437,0.802600423,0.435069736,0.201212138,3.760369805,17,0.002491281,2,2015,TRUE,3,4.182343989,1.365660272,-0.701334041,-0.819162262,-5.42802767,-1.772413213
0.060887067,-0.039080793,-0.241878882,-0.410194413,-0.175178746,0.064348454,0.224094073,0.048526068,-0.9627188,0.597179264,0.47972636,0.063127519,-0.495976276,0.013240478,0.061614921,0.451005307,0.559376576,-1.259109188,18,0.001494768,2,2015,FALSE,0,-0.014727296,0.009452819,0.037623814,0.232861347,-0.024975535,0.016030723
0.366738007,-0.062167108,0.322093936,-0.480870924,-0.155815534,-0.041553733,0.374636326,0.002113393,0.668696684,0.2704043,0.290914965,0.043047796,-0.531363924,0.008861441,0.10345088,0.309913195,0.569031664,0.340326865,18,0.001494768,2,2015,FALSE,0,0.118124088,-0.020023649,-0.041570939,0.215383147,-0.176353644,0.029894355
0.311959343,-0.496451129,0.167115677,1.084207091,-0.398363451,-0.667863424,0.203826613,-0.084247175,0.670633378,0.612478829,0.402204741,0.073727396,-0.706074725,0.492242731,0.690423636,0.285700757,-1.931068419,2.056037001,18,0.001494768,2,2015,FALSE,4,0.052133297,-0.082964767,-0.332936698,0.112073351,0.338228532,-0.538255834
1.391225294,-0.222115569,3.265222438,1.048837417,1.052461825,-0.126198916,-0.637695087,-0.158819193,-0.009829963,-1.199552932,-0.585912011,0.337943956,1.508678279,0.47153562,-0.428039431,-1.777398613,0.137399602,2.766253231,18,0.001494768,2,2015,TRUE,5,4.542660046,-0.72525674,0.002183388,-0.032097016,1.459169144,-0.23296312
-0.599369019,-0.517096171,-0.398842008,1.16936372,-0.024755916,0.540779891,2.264306181,-0.129915441,1.970232554,-0.677420191,-0.250056504,0.145763758,0.223747541,0.593454552,-0.233572085,0.851482442,0.076987007,-2.897473692,20,0.003487793,2,2015,TRUE,3,0.239053543,0.206239675,-1.01879971,-0.785811508,-0.700880386,-0.604673502
-0.199159004,0.107591725,0.048304227,0.402968139,-0.111092446,0.302288035,0.307863669,0.018193727,0.440597484,0.127270115,0.171585598,0.061445252,1.500795,0.124445914,-0.245598284,-1.777398613,0.567293527,-0.038161007,20,0.002491281,2,2015,FALSE,4,-0.009620222,0.005197135,0.047404643,0.021282721,-0.080254733,0.043356037
-0.362785713,0.091911202,-0.119647359,-1.450067043,-0.216706631,0.18901466,1.298848523,-0.030698324,0.059698249,-0.803242255,-0.013076743,0.190087112,-1.01333834,-0.0435552,-0.497719424,0.858523428,0.430937272,-1.527836095,20,0.001494768,2,2015,FALSE,5,0.043406352,-0.010996933,0.005486938,-0.007142738,0.526063606,-0.133277405
0.133777268,-0.663275884,-0.073770647,-0.620097149,-0.458648126,0.087588583,1.540513432,-0.132061827,0.755139327,0.097598527,-0.107549024,-0.009386713,-0.906998784,-0.005307183,0.523456137,0.275945794,0.503451454,-0.141633096,24,0.001494768,2,2015,TRUE,3,-0.009868836,0.048930291,-0.500865705,-0.055707117,-0.082954902,0.411295485
0.177364985,-0.697778376,0.485165066,-1.885082116,-0.02376504,0.116751493,2.126577116,-0.176816525,1.791265466,-1.063413415,-2.489098176,0.085313486,-0.278193708,-0.055876685,-0.53151114,0.101149744,0.374012266,-0.454469914,24,0.000498256,2,2015,TRUE,4,0.086051295,-0.338537692,-1.249906308,0.869059428,-0.334347561,1.315369538
-0.000549987,-0.756992362,-0.13756598,0.488956664,-0.624516371,0.07227883,-0.078756285,-0.180948035,0.368945693,1.653198226,-7.131213658,-0.210748254,-0.579278814,0.151947343,0.242095575,1.268590997,-2.446369468,-0.018864547,25,0.002491281,2,2015,TRUE,3,7.57E-05,0.104136396,-0.279289072,-0.050754376,-0.00026892,-0.37013646
2.201477579,-0.067628856,0.784092782,-1.474370045,0.332954668,0.161559399,0.302909836,0.050125242,0.63574154,0.607157792,0.527578215,0.22685276,1.424586509,-0.045872982,0.347455646,-1.134321281,-0.653172309,0.785727122,26,0.001494768,2,2015,FALSE,0,1.726162679,-0.053027298,-0.042994473,0.498480353,-3.245792597,0.099709959
-0.734600315,-0.744898648,-0.360912788,1.059675392,-0.59647418,-1.708218364,1.100610339,-0.148381767,0.692732955,0.878557801,-1.023165647,-0.038507018,-1.167051558,0.4698896,1.194009772,0.702462548,0.535937486,-0.131495607,26,0.002491281,2,2015,TRUE,3,0.265126648,0.268843448,-0.516015842,-0.250016182,-0.778437877,-0.789350767
0.283002176,0.333912787,0.136010951,1.03402756,-0.28584511,0.158762718,-1.733249909,0.132747738,-0.181007476,0.451524793,0.323273567,0.064136336,-0.792738834,0.41385098,-0.15445705,-0.380233015,0.175989003,0.969406636,27,0.001494768,2,2015,FALSE,0,0.038491395,0.045415796,-0.060440711,-0.024618999,0.29263205,0.345275024
0.128342816,-0.645324043,-0.079199649,2.609482229,-0.189616427,0.232883793,-1.124687807,-0.143554252,-0.431665657,-0.445938098,-0.509697709,0.173064732,0.906511901,-0.528490616,0.129751477,-0.718649977,0.336784579,-0.022201642,2,0.002989537,3,2015,FALSE,3,-0.010164706,0.051109438,0.278564227,0.034187769,0.334908298,-1.683961622
-1.127555212,-0.454119566,-1.772492113,-0.098417989,0.062419161,-0.236228581,0.830518522,-0.147178632,1.077926444,-1.119071786,-0.532269002,-8.381641953,-0.549717924,0.084950144,-0.777234586,-0.101551538,-0.450246,-0.022201642,2,0.001993024,3,2015,TRUE,5,1.99858272,0.804923349,-0.489507489,-1.91061612,0.110971716,0.044693534
0.225351809,0.582735586,0.387893267,-0.880352736,0.53936143,0.138710431,0.180103624,0.184566201,1.032682585,-0.948711512,0.221556551,-0.074900448,-0.682383074,-0.000188051,-0.367293845,-0.117608781,0.19698263,-0.03908405,4,0.001993024,3,2015,FALSE,0,0.087412449,0.22603921,0.601780891,0.400570622,-0.198389082,-0.513012867
-1.010371722,-0.594654161,-0.822630951,-0.425299142,-0.044252712,-0.11344983,0.260705496,-0.101327751,0.894794691,0.796347494,0.44006477,0.609052329,0.146794419,0.010547534,-0.681729443,0.965506149,0.742262129,-0.022201642,4,0.002491281,3,2015,TRUE,4,0.831163051,0.489180918,-0.532093386,-0.736085808,0.429710226,0.252905904
-0.914224134,-0.575591914,-1.607870768,0.279345156,-0.365485136,-2.0276172,2.525260913,-0.159823874,1.937743343,-0.478911874,-0.870733537,0.116656144,-1.19589328,0.094223368,-0.641921841,0.634493597,0.5040875,-0.022201642,5,0.000996512,3,2015,FALSE,3,1.46995426,0.925477413,-1.1153494,-3.115640877,-0.255384083,-0.160788813
0.434470176,5.06939039,-0.229935177,-0.289989269,-0.468215622,0.193417266,0.901928621,5.541080379,0.833395988,0.97138619,0.399209885,-0.211930698,-1.173198922,0.021451766,1.265515089,1.173229848,-0.04847894,0.080599804,5,0.000996512,3,2015,TRUE,4,-0.099899977,-1.165631177,4.224809613,-0.191627054,-0.125991689,-1.470068813
-0.552130419,-0.146675596,0.377114185,-1.809162928,-0.141284789,0.806578669,1.186153968,0.002076857,0.949544624,0.694736123,0.418183007,0.103597151,-0.228792455,-0.05541631,-0.088771208,0.822156265,0.565023974,-0.167413846,5,0.001993024,3,2015,FALSE,5,-0.208216213,-0.055313448,-0.139275024,0.358086747,0.998893885,0.265360051
0.226156449,-0.210824807,1.075975608,-0.647886738,0.440710739,0.204833686,-0.623965303,-0.756288581,-0.124987177,-1.512953252,-7.131213658,-0.010832438,-0.100841913,-0.004608424,-1.064626517,-0.452060223,-0.41442172,-0.180343701,6,0.001494768,3,2015,TRUE,4,0.243338823,-0.22684235,0.026350397,-0.134483154,-0.146523764,0.136590596
-0.02944571,0.849255338,-0.22962798,0.57512015,-0.38616032,0.052971053,-0.834303244,0.23279618,-0.53310654,0.344516452,0.118187325,0.083286767,-1.040463482,0.178830161,0.498996608,-0.247903595,0.416569861,-0.093910922,6,0.002491281,3,2015,FALSE,5,0.006761559,-0.195012788,-0.452743575,0.122416178,-0.016934821,0.488423857
-0.821460616,-0.360686955,-0.519941644,-0.330430224,-0.492042105,-0.271146368,1.15601829,-0.102014006,0.863599827,0.055312638,-0.054937539,0.428402921,-1.114897314,0.016008818,0.635623368,1.124645265,0.36583899,-0.022201642,9,0.000498256,3,2015,TRUE,4,0.427111583,0.187536168,-0.311489192,-0.449021514,0.271435415,0.119181871
-0.1169412,0.306915054,5.191175032,-0.078795775,8.266179045,0.121715605,0.665063463,0.181744821,1.197213329,-3.439338404,0.488059259,-0.07513708,-1.535747425,0.044224505,-5.207600338,-1.555816838,3.050910185,-0.58632941,9,0.002989537,3,2015,FALSE,5,-0.607062238,1.593249765,0.367442794,6.214943941,0.009214472,-0.02418361
0.213587753,-0.166111885,0.202328401,-0.124443466,-0.257757172,0.343666103,0.362257416,-0.009015889,0.146230709,0.562770184,0.379310382,0.042174348,-0.481184237,0.040493214,0.47933392,0.08967498,0.739525892,0.678361541,10,0.002989537,3,2015,FALSE,5,0.043214869,-0.033609152,-0.024290659,0.029586626,-0.0265796,0.020671539
2.4523302,-0.315628219,0.971904847,1.256558418,0.211084591,0.18162328,-1.999779341,-0.054079614,-1.168807749,0.432527151,0.309752783,0.209060956,0.251328962,0.744894873,0.192416308,-0.134283273,0.347437972,2.870598688,10,0.001494768,3,2015,FALSE,5,2.383431608,-0.306760596,0.368908708,-1.135969916,3.081496157,-0.396605296
-0.357237493,-0.243284689,-0.120155303,0.410728014,0.07349511,0.108717017,-0.931585913,-0.031946119,-0.202356918,0.1682305,0.350100274,0.175109566,1.493689905,0.124038858,-0.489497343,-0.05465853,0.477154008,-0.766532254,16,0.003487793,3,2015,TRUE,3,0.042923979,0.029231946,0.04923034,0.024314257,-0.146727446,-0.099923837
-1.693110307,-0.633207008,-2.060390165,-1.136015907,0.270481823,-0.216515441,1.784326899,-0.125302711,1.408335055,-0.998986903,0.021583582,-1.340794977,-1.535747425,-0.030697804,-0.523383418,0.654353067,-0.314955651,-0.022201642,16,0.001494768,3,2015,FALSE,4,3.488467825,1.304653492,-0.891767626,-2.901719696,1.923400241,0.719333234
0.320568905,-0.074206347,0.646994834,-0.902626345,0.251208224,0.018823151,1.590202673,0.045413191,0.002405335,0.579311997,0.537616293,0.213353588,0.725828609,-0.020621466,-0.356441918,0.18902503,0.755486276,0.093386239,17,0.001993024,3,2015,FALSE,0,0.207406425,-0.048011123,-0.000178491,0.001556239,-0.289353939,0.066980604
-0.318017065,0.211149013,0.266901083,0.448897651,0.185953142,-0.044200919,-1.032302801,-0.14649183,-1.235324573,-1.35676357,-0.47611629,-0.040712811,1.529276088,0.128584336,-0.885515537,-1.194860631,0.351268497,-0.265162262,19,0.002491281,3,2015,FALSE,0,-0.084879099,0.0563559,-0.260837564,-0.329709466,-0.142757113,0.094784296
-0.575240092,-0.394551423,-0.188274087,-0.441399674,-0.126209438,-0.235940047,0.120473679,-0.149728841,-0.023228364,-1.287112491,-0.551448609,0.217219541,-0.382311454,0.008705745,-1.087344078,-0.016372474,0.899974826,-2.114153754,19,0.001494768,3,2015,TRUE,3,0.108302803,0.074283809,0.009164784,0.004373299,0.253910789,0.174154869
-0.517076979,0.338974365,0.022931767,-0.563002869,-0.261146091,-2.256527493,0.277110496,0.104671628,-0.214719594,-0.328779199,0.24508518,-0.087872127,-0.918339602,-0.001020386,0.387715801,0.224482025,-2.446369468,0.025233358,19,0.002491281,3,2015,FALSE,5,-0.011857489,0.007773281,-0.072784438,-0.0049239,0.291115823,-0.19084354
0.751011152,-0.081365069,1.724115584,0.174749056,0.715800875,-0.127007011,-1.268359118,-0.005491931,-1.520731111,-1.12266739,0.281175677,0.295018933,1.509046321,0.077003213,-0.446389899,0.237516949,-0.522773431,1.1632102,23,0.003487793,3,2015,FALSE,0,1.294830031,-0.140282783,0.123734392,-2.621916208,0.13123849,-0.014218469
3.079044321,-0.096302767,1.801590947,2.703251015,0.987768003,0.095535225,-1.204672691,0.039938386,-0.676215656,0.039728019,0.544413,0.114295247,0.930162053,-0.483999765,-0.318174279,-1.069818593,-1.161408866,-0.022201642,23,0.001993024,3,2015,TRUE,4,5.547178374,-0.173498193,0.065121439,-1.218264004,8.323429686,-0.260330553
-0.031539042,0.044725222,-0.621768317,0.949605175,-0.506891069,0.267663911,0.167570051,-0.196389457,0.430047365,0.366623889,-0.703244255,0.027002355,-1.23045729,0.358429375,0.875624665,0.155193403,0.588049205,-0.022201642,23,0.001993024,3,2015,TRUE,4,0.019609977,-0.027808726,0.019233964,-0.267389826,-0.029949637,0.042471302
-0.643376826,-0.359865557,-0.41680407,0.879664337,0.001424148,2.228424179,0.094386173,-0.10091586,-0.060628601,-1.014378066,-0.037867455,0.139222006,1.474424,0.293662743,-0.487887296,-1.777398613,-2.446369468,-0.022201642,24,0.001993024,3,2015,FALSE,3,0.26816208,0.149993429,0.021818145,0.025270248,-0.565955649,-0.316560897
-0.405138278,-0.131732631,-0.231116459,0.610101773,-0.357769575,-0.056018912,0.950367979,0.001544943,1.266280155,0.596937593,0.388607169,0.273476439,-0.47924536,0.177721426,0.137273367,0.138240512,-1.041207319,-0.505498996,25,0.002491281,3,2015,TRUE,3,0.093634124,0.030445579,-0.166810416,-0.292658186,-0.247175582,-0.080370312
0.914914702,-0.182154062,0.805373256,-0.090272666,-0.269525998,0.125963537,0.694951133,-0.010038607,1.097660134,0.700488794,0.385487069,0.128601614,-0.322680678,0.041281663,0.300886143,1.18073517,-2.446369468,1.189485361,26,0.001993024,3,2015,TRUE,0,0.736847833,-0.14670201,-0.199943252,0.884026116,-0.082591789,0.016443533
-0.860575487,-0.55518476,-0.482363922,0.723345124,-0.503163602,-0.172695537,-0.545194821,-0.114410075,0.740073538,0.787097676,0.076824707,0.178865871,1.529276088,0.230607169,0.662707108,-1.777398613,-0.173668123,-0.022201642,27,0.001993024,3,2015,TRUE,3,0.415110567,0.267801098,-0.41087755,-0.356984774,-0.622493082,-0.401590189
-0.443623391,0.053053439,0.163705904,0.328263221,0.010627094,-0.215055321,-1.753055073,-0.164462791,-1.491904674,-1.456107497,-0.559622245,0.150789045,0.261619995,0.113723867,-1.022547262,0.192252548,0.395223346,-0.643011825,31,0.002989537,3,2015,TRUE,0,-0.072623768,0.008685161,-0.079150674,-0.244233603,-0.145625243,0.017415493
