Rating,Name,Rating Agency Name,Date,Sector,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,netProfitMargin,pretaxProfitMargin,grossProfitMargin,operatingProfitMargin,returnOnAssets,returnOnCapitalEmployed,returnOnEquity,assetTurnover,fixedAssetTurnover,debtEquityRatio,debtRatio,effectiveTaxRate,freeCashFlowOperatingCashFlowRatio,freeCashFlowPerShare,companyEquityMultiplier,ebitPerRevenue,enterpriseValueMultiple,operatingCashFlowPerShare,operatingCashFlowSalesRatio,payablesTurnover
BBB,Company 493,Rating agency 4,1/23/2014,Capital Goods,0.42343881604529576,0.45504192149007955,0.580696465823885,0.7276331917188537,0.3856254436842468,0.3585375876753237,-0.5938158466473684,0.3406402927753604,0.7636562755649318,0.884353594256249,0.46575880429651245,0.18375517415569578,0.7029269298005878,4.930688323138579e-05,-0.5365420578535618,0.0811893299827172,0.4085406427790585,0.017030013201223635,-0.001434180480312294,0.35661731728553925,0.007068902352418735,-0.0907638226316458,-0.1003696233674201,0.1788081605239171
A,Company 111,Rating agency 1,1/24/2014,Transportation,-0.25700158451203275,0.20589697333878235,0.6754182714644628,0.11021047477789618,0.5831515766750613,0.5760809317044914,1.4771893578127793,0.6281851349442743,0.2449722492504588,0.15287548231180692,0.16107413463073575,-0.6426597352663177,-1.2712090115572778,0.07016367545718194,0.08344966069150735,0.17301019195613573,0.6129501279832748,0.2451759839735955,0.07370943999154406,0.581801042060897,0.1078342133580949,0.3542693540866791,0.1956674513882909,-0.939093740857254
BB,Company 269,Rating agency 3,1/24/2014,Capital Goods,0.9648954366497408,2.5098164626746593,0.8640825411404148,0.23273557635935654,-0.4475053656901608,-0.15857055698126296,-0.969648195233175,-0.17961604622324276,-0.5538382142596845,-0.6608310308476647,-0.022201641603082915,0.4235123693437298,0.49029308954032097,-0.02542935768390691,-1.020581640177061,-8.470516218854302,0.36900028626854703,-0.07929650671024353,-0.02751176223326546,-0.18693200678013913,0.1736023540240428,-0.46189742444671095,-0.3924091474966544,0.63195338717391
BBB,Company 193,Rating agency 3,1/24/2014,Miscellaneous,-0.18636144763043996,-0.04939986453566603,0.18913539283951414,0.5234151477731561,0.046466290570557886,0.08821864272244961,-0.5506880519953756,0.28428298238146277,-0.039923498168505545,-0.3070385928227468,-0.7185869100713608,-0.39324382493586296,1.007745400001897,-0.00377007948236942,-0.6053613206883439,0.3656422593575055,0.4999909419537813,-0.007797185295776019,-0.006523837722913508,0.07192744163702945,0.10325326962755693,-0.22685937175717105,-0.08129423104812511,0.11618542598827421
BBB,Company 130,Rating agency 1,1/27/2014,Capital Goods,-0.18596180925140848,-0.30155192297634253,-0.09472118175099956,0.46927333382922154,-0.02875423300717838,0.1086571797301274,-0.7296287111056967,0.05779947032136774,0.06636795247884682,0.07628960112210029,0.23839523973391863,0.06087624691049962,0.0650329299598702,0.17633334084941654,0.5629186710374956,0.08768882265884391,0.3658480066992027,0.3068244323624989,0.1956025026694118,0.09357298826864012,-0.02926873811051824,0.697251768572772,-0.06056397431504508,0.25185480470422766
BB,Company 86,Rating agency 1,1/28/2014,Basic Industries,1.481257360995025,0.755190524328864,-0.15978147172088936,0.2703556279027721,-0.09488629550182548,0.060545581934830985,-1.0380876885122698,0.062392829301990915,-0.018636453653930178,-0.2105980542665806,-0.6803760600301654,0.051772664271474596,-0.596005618291435,-0.0027003570797210818,-0.638160814287688,0.0983674928986061,0.09867768695909004,-0.0016071052461038454,-0.006608634845214663,0.047820286324876164,0.2181190682154036,0.10004261786828544,-0.17806801562552435,1.191596098096681
A,Company 301,Rating agency 1,1/30/2014,Technology,0.07853042155870732,-0.5695999234754308,0.6340286745025842,-2.446369468056936,0.2786517997538712,0.30824961443549825,-0.339795274770713,0.29642398899015,0.5290627826965332,0.7434944690344557,0.1975374846466076,0.14065018002115698,0.6686153216175182,-0.00935918164978475,-0.7299894748711057,0.1299108431586753,0.46928250549842787,0.0574953594113112,-0.010800652485771958,0.3044007447534544,0.13146851096909182,-0.003558738069543693,-0.0660630719098071,0.9608252135010257
B,Company 135,Rating agency 1,1/30/2014,Basic Industries,0.32353052959710743,-1.1667029963453814,-0.22887932671428102,-2.446369468056936,-0.9101004930562875,-0.5377786129542964,-1.3137730982745979,-0.6239047368287394,-2.1529907835071613,-2.527393867812316,-0.022201641603082915,0.8124600141714858,0.001440603267571903,0.1666350358575932,0.5703438871678586,0.08382695203922798,-0.6849720432632915,-0.16505772961798645,0.17457470346282158,-0.5830924827923162,-0.46286947026561576,-0.3286160425334964,-0.5547485249140894,0.6294656489508592
B,Company 457,Rating agency 3,1/30/2014,Energy,-0.426128958516383,0.24481398056585102,0.8312089410301117,0.28714500312096614,0.6429662060052431,0.636592189838515,1.5192828752365501,0.7184063343148419,0.07068854011385374,0.012764711815876887,-0.4894861650433249,-0.9731229511329441,-1.4953044768304604,-0.008433039002205676,-0.6956127458874053,0.1949762112717567,0.5289470781581056,-0.03562050837719754,-0.01196286301421173,0.657922980345138,0.047379855493609735,-0.34121612629496534,0.8945510027427681,-1.7773986131260346
BBB,Company 289,Rating agency 4,1/30/2014,Public Utilities,-0.9386329756329037,-0.8284837171315848,-1.828526425513289,0.4062897056670135,0.1032798022710093,0.11706489719275871,1.4743986383180938,0.35980621201723345,-0.11156517771845896,-0.3672966475067687,-0.5464003764844546,-0.6897843542571847,-1.2675725599271679,0.07812937932546579,0.17437871740911626,0.2952973755654739,-0.5742890331592639,-0.17221861897204935,0.0495225690435081,0.10395661445134238,0.057252685021057306,0.15566768601288272,0.1487389307307465,-0.18366838132197066
A,Company 153,Rating agency 4,1/31/2014,Public Utilities,-1.5484996582931039,-0.7129989127505125,-2.71236938049875,-0.15154201546310217,0.36714880793939303,0.35564100597050247,-0.022935015347565466,0.3452846767980156,0.041304846567130155,-0.11244701891894175,-0.14098310520147345,-0.7365664345920534,-1.2580693426275633,0.0810529538226991,0.16048097456183336,0.08324011814626783,-1.2302685221285263,-0.22415806677067168,0.0859770425053079,0.3610583466558641,0.08944203835756448,-0.2906929832939657,0.03663723775976268,0.17332522183759147
BB,Company 84,Rating agency 3,1/31/2014,Technology,0.5855197585723153,-0.3032551974292974,0.7535593129554499,-2.446369468056936,0.3506702031168051,0.21250864605895806,-0.9351110529038446,-0.17924935743276252,0.27885070424204594,-0.009627110381184826,-0.1264635995838185,-0.29220962502674386,-0.6005599164285365,-0.0067311830620487125,-0.6790797152916485,-0.1258034982022504,-0.10029523859552446,-0.1180836510291525,-0.006672261216842757,0.20176102469310256,0.06274354984234409,-0.4903388167969276,-0.012872576314709486,-0.25721458941229647
BBB,Company 417,Rating agency 3,1/31/2014,Health Care,0.7475687289124284,0.406109089581001,0.3989042038560325,0.8340278711331058,0.2284017018219995,0.26910358752843955,0.36655245888966276,0.21306118170630783,0.452605539959703,0.4460276828188188,1.4366947024066865,0.11351336774303022,0.10877265587614016,0.42639108943227055,1.027394924045766,0.10018093035857333,0.3416198851488947,-0.09944243624963658,0.4681829557523043,0.26745508843043714,0.35515029371529955,-0.5531920714489271,-0.15581943871990483,-0.2773812924129072
BBB,Company 212,Rating agency 1,2/3/2014,Basic Industries,1.3140701267115988,0.7177532038483646,0.8110919055679514,0.14442656481538765,-0.26807145609292254,-0.03551127449263422,-1.3326803961872327,-0.12930075397351123,-0.08018050334306666,-0.15607334456440944,-0.8932425883253622,0.7561942753709642,0.18205702255699946,-0.01696230840034914,-0.8045997751301591,0.09288638525643357,-0.5953353672712172,-0.15827891630059335,-0.01973628500858808,-0.05786229480873266,0.15806321549348737,-0.2564943892508544,-0.4475971496677104,1.113753837027729
B,Company 408,Rating agency 4,2/6/2014,Capital Goods,0.29957092403627233,-0.7073715671450121,0.5445562361229259,-2.446369468056936,-0.18160441391335935,-0.03766327337795768,-1.087350100909651,-0.05121490855303537,0.33488640656320545,0.12404371265192635,0.04365425037730633,1.0163079476162198,1.291347431467728,0.009706759067853022,-0.45971759615395663,0.2216736022465488,0.5070533856124196,0.04145213392381255,0.010132895817407367,-0.057750672682746335,0.0005369808613808378,-0.07300299340235955,-0.44517308150520957,0.8691701751083928
CCC,Company 305,Rating agency 3,2/10/2014,Energy,-0.9369030931849295,-0.5946600244501928,-0.9658858062479271,0.34658642446398985,0.44734782036302584,0.3922905880635688,0.29448863474083553,0.5267311719713452,0.2662623293873124,0.08692854189544044,-0.14554068349025204,-0.45671592652994386,-1.2162942653902862,-0.00567838050517769,-0.6190397747878141,0.07873173681826229,-0.229453452931722,-0.09754787266981078,-0.007168719950050669,0.39707116263625747,0.06636058119218512,-0.05188494079557748,0.9386662767651892,-0.7270885827398851
AAA,Company 131,Rating agency 1,2/11/2014,Transportation,-0.6719943011375872,0.17608413758661534,0.3012896074411903,-0.13181690963953324,0.7807212123627133,0.7288536191420205,1.5146630087223192,0.7786342531256769,0.5889081943423997,0.6113448835558248,0.39036845831086114,-0.38621382484860917,-1.1675493345664225,0.018794032559009386,-0.3280909518645857,0.1892715013379733,0.09728606629187282,0.14431623931249574,0.020250017587869398,0.7478173214324567,-0.0736827411448415,0.6481470288808471,0.3065988242942791,-0.9936401080639014
B,Company 336,Rating agency 3,2/11/2014,Basic Industries,1.0323018987590018,0.5836515932474945,-0.18597486795453183,0.4806053153467899,-0.7262272143415143,-0.4310767295249383,-1.3613421734741347,-0.5153843764786025,-1.274859821990444,-1.6399425325735462,-0.022201641603082915,0.5794310600478666,0.05551033729771696,-0.04169098457404118,-1.3899277535472743,0.1736927994631585,0.08832986654118681,-0.11837896807765759,-0.04711760729467882,-0.47077327835265587,-1.300493288738575,-0.5965329286025777,-0.385362656682926,0.3156487055072167
BBB,Company 263,Rating agency 1,2/11/2014,Capital Goods,1.244422913830654,1.2118392157584315,1.4694547882163804,0.4514666217205905,0.1397361957515269,0.13434410694086096,0.036636099023340314,0.12642920863746868,0.017283917502958504,-0.2722137295343272,-0.7080898972556778,-0.4570927747719064,0.6062655554877675,-0.02658838391566327,-1.017754058985038,-0.10520587376598924,0.4748024226673698,0.056421231254662856,-0.031059270555452094,0.120291851867935,0.2829705356904107,-0.01728518945415827,-0.14064040284161952,0.5902080364472487
BBB,Company 239,Rating agency 1,2/12/2014,Health Care,-0.4243457157691693,-0.04209741825528261,-0.3154085480791793,0.29777232968818523,0.2768961312234034,0.18190134573874903,-0.34225759689641994,0.38302934023195934,0.6693267854105799,0.2433227786843031,0.42488375780617477,0.27025931384495905,0.7214473916914392,0.010626678564372181,-0.40910829647525226,0.35684925267716133,0.26389246573360275,-0.024970132525024252,0.008827395892455705,0.17153400021277443,-0.04425133753994184,-0.15360643450258318,-0.3338849390070505,0.007253549154628637
BBB,Company 1,Rating agency 1,2/13/2014,Consumer Durables,-0.6950233722064502,-0.8099243596463656,-0.15569883173528054,0.22922097191955598,-0.1657715744783099,-0.014560825107443606,-1.023356951276984,-0.04869177541713697,0.17086588020702642,0.2113847212336012,0.15029898948009,0.7137471711810912,0.48133787181182847,0.09620542837772784,0.2369367936525668,-0.06711386730602656,0.14776012624052315,0.19665935068697152,0.10182129969812316,-0.03680559712647811,-0.03798842087626829,0.7054442063192888,-0.40981286455441884,-0.13352826813396773
A,Company 189,Rating agency 1,2/14/2014,Capital Goods,1.2880738887817622,0.8544285371858388,0.8585759972003412,0.5602031840183056,0.030091022504584605,0.1392899444353627,-0.559981630192745,0.10188451531316761,0.27834643433527023,0.1306314559640412,-0.2595632059514772,0.2501830735799292,0.10799015041528875,-0.030055292711478127,-1.0670405134739676,0.0617812392267227,0.32095339936217576,-0.03488303153333597,-0.03479693734160221,0.12787490872707535,0.043512838872994106,-0.23695845570972524,-0.2752121563774145,0.6012247202192195
A,Company 73,Rating agency 1,2/14/2014,Finance,-0.6677941120691733,-1.6552629787553472,-1.535663344376274,0.8150518129410158,0.12807192018259328,0.2113105542899655,1.4982628569722478,0.18353305321631677,-0.02033622368836765,0.1986622204693398,-0.06800046989121622,-0.498519341172601,1.0534349437650994,0.14672170530765463,0.49867304912122506,0.0870812320753421,0.4679474954241866,0.042615452112168356,0.1581594333837044,0.206782975730262,0.14156710578909198,-0.04252882260627929,-0.18625584957874128,-1.7773986131260346
BB,Company 454,Rating agency 1,2/14/2014,Technology,-0.052131800112685596,0.38004117657301667,0.6637087867090828,0.6676852804192288,-0.23581479592487295,0.027731423688129815,-0.8144820730309329,-0.05878420671186118,0.0528792427682085,0.5734828353717233,-0.022201641603082915,0.8607256347684076,1.250308686903987,-0.6202574011010118,2.376362050937181,0.2481310567861485,-0.0006022948749927384,-0.06759263952300348,-0.6862929195876969,0.00710655083799101,-0.132592310224301,-0.15315821714080494,-0.4521832633656165,0.7335624608161755
