returnOnCapitalEmployed,operatingCashFlowPerShare,netProfitMargin,debtRatio,operatingCashFlowSalesRatio,effectiveTaxRate,currentRatio,freeCashFlowPerShare,cashRatio,fixedAssetTurnover,freeCashFlowOperatingCashFlowRatio,enterpriseValueMultiple,grossProfitMargin,debtEquityRatio,assetTurnover,payablesTurnover,daysOfSalesOutstanding,returnOnEquity,Day,Name,Month,Year,Agency_Rating agency 3,Rating
0.244888921,-0.023559261,-0.150713029,0.727058921,-0.342041286,0.171677223,0.219332141,-0.007884625,0.211496858,0.139386201,0.208087673,-0.057923764,-1.091363256,0.234136321,0.69949778,0.442491484,0.017454229,0.618437645,24.0,0.001993024414549,7.0,2014.0,False,4.0
0.579803864,-0.067695915,0.476063756,-0.592133485,0.141209549,0.166994192,-1.304743347,0.038550365,-0.356180527,0.653288473,0.483217059,0.17407882,0.438845659,-0.003205075,-0.186167298,2.072215441,0.413392836,0.156021131,28.0,0.0024912805181863,7.0,2014.0,False,0.0
-1.138273671,0.039505766,-0.929277177,-0.24769587,0.161392476,-0.223667622,0.224192328,-0.147951834,0.174804385,-0.86890056,-0.487642041,0.157180707,-0.530943543,0.025647351,-0.092382997,0.183207736,0.742064323,-0.022201642,28.0,0.0034877927254608,7.0,2014.0,False,5.0
-0.384784112,-0.316039618,-0.262389014,-0.094744696,-0.334211168,0.199431215,0.970880272,-0.467990491,1.142963274,-0.603417074,-4.565469467,0.093214256,-0.913430074,0.045425874,0.029776031,0.365677497,0.309631256,-1.276701438,29.0,0.001993024414549,7.0,2014.0,True,3.0
0.07910085,-0.160005036,-0.221938618,-0.79131951,-0.423743628,0.14190675,1.198376689,-0.053080136,0.487281545,0.194167958,0.105381986,0.038002183,-1.279706778,-0.014260716,0.839259568,1.305451051,0.165839956,-0.502244512,29.0,0.0024912805181863,7.0,2014.0,False,5.0
0.044278702,-0.477160778,0.624559702,-0.16298826,-0.371583927,-0.105471427,-0.220200601,-0.090445416,0.01475265,0.66527798,0.263198028,0.348552216,0.230084906,0.036140842,0.368036884,0.04186072,0.5532663,1.105196482,30.0,0.0024912805181863,7.0,2014.0,False,1.0
-0.228378296,0.008325337,0.102322083,0.744004503,-0.296026159,0.14047235,2.018806874,0.078726765,-0.171781987,1.292168712,0.551252511,-0.128559855,0.002368945,0.234898991,-0.69512326,1.046218989,-1.025847753,-0.02761085,30.0,0.001993024414549,7.0,2014.0,False,5.0
0.404798352,-0.37807881,-0.053496916,-0.066810502,-0.430115742,0.143781478,0.606966346,-0.090909103,0.650985241,0.680895283,0.078984519,0.128524186,-0.734593318,0.050521142,0.725896102,0.560618383,-1.088249535,0.404650478,30.0,0.0024912805181863,7.0,2014.0,False,5.0
-0.062591942,-0.281598814,-0.142930737,0.70597833,-0.380681321,-0.375959309,0.710374488,-0.067646565,0.924234509,0.417803598,0.15347447,0.012208321,-1.122252004,0.220260474,0.835172719,0.375835483,0.265758419,0.775001505,31.0,0.0014947683109118,7.0,2014.0,False,5.0
0.166667844,0.305290894,0.591909579,-0.00153212,0.121272028,0.178169726,0.001664136,-0.041695752,0.566681976,-1.278408075,-0.16041658,0.031670284,1.49513992,0.050897639,-0.617890107,-0.92994188,0.111285631,0.115836283,1.0,0.0029895366218236,8.0,2014.0,False,0.0
-0.241529329,0.391395761,0.00256764,0.383914733,-0.157816842,0.111701269,-0.444054606,0.260741036,-1.914922674,-0.909239656,0.608412237,0.027372711,1.473444945,0.114334551,-0.39120611,0.217678664,0.314695619,-0.313791764,1.0,0.0029895366218236,8.0,2014.0,False,1.0
3.079044321,0.305791604,0.641238232,0.371753004,0.895711498,0.189800621,-0.542298658,0.217548339,-0.641515822,-0.59830137,0.607273682,-0.131042675,0.124246725,0.178546593,-0.037174986,-0.880714756,1.297760754,1.269375661,1.0,0.001993024414549,8.0,2014.0,False,3.0
0.245740216,-0.034023354,-0.284919864,0.065327956,0.213077064,0.473822709,-1.695767338,0.012088579,-0.424850053,0.039692248,0.297054344,-0.063899464,-0.524986605,0.094488398,-0.357791627,-0.64634216,0.809454249,-1.590596706,1.0,0.0009965122072745,8.0,2014.0,False,5.0
-0.16926882,-0.415968702,-1.544798148,-0.465185075,0.140821268,0.096404457,-0.631939805,-0.036765913,-0.157302016,-1.625147719,0.718866637,0.055021127,-0.333038386,0.09522211,-1.474125182,-0.700193225,1.194064538,-0.022201642,1.0,0.0014947683109118,8.0,2014.0,False,8.0
0.128535178,-0.46498434,0.316151222,-0.421616569,-0.01349534,-0.002548848,0.199973874,-0.073782936,0.703208043,0.120997212,0.444903731,0.502836269,0.727847653,0.011766336,-0.297754574,-0.805481738,0.370606987,-0.086111972,4.0,0.0024912805181863,8.0,2014.0,False,0.0
-0.487966379,-0.376331803,0.559770159,-1.622639633,0.827896286,-0.325582159,-0.673497361,-0.07679205,0.848332,2.230656144,0.226963203,0.242709997,-0.947042965,-0.04932598,-1.014978242,1.51898355,-0.458819875,-0.857929495,5.0,0.001993024414549,8.0,2014.0,False,0.0
0.07315706,0.076228593,0.295639314,0.172071019,0.130402087,0.135851011,-1.22078415,-0.005469762,-0.082946645,-0.185989901,0.102701556,0.000237248,1.487274194,0.081664297,-0.396647681,-1.777398613,0.116341656,0.10025803,5.0,0.0029895366218236,8.0,2014.0,False,0.0
-0.496984906,-0.813900538,-0.297204566,0.065678718,-0.135506203,0.261764671,-0.230969642,-0.142004485,-3.525667866,-0.061166609,0.618399867,2.975755713,1.486042205,0.068174411,-0.337806826,-1.777398613,0.365868156,-1.816648796,5.0,0.0024912805181863,8.0,2014.0,True,3.0
-0.346781357,0.134431897,-0.280553602,0.901969309,-0.21727581,-0.009576281,0.064389411,0.023119531,0.305092567,-0.31111128,0.1622053,0.159126728,-0.601936166,0.318162885,0.298413122,-1.640422345,0.361513369,-0.316589819,5.0,0.0024912805181863,8.0,2014.0,False,5.0
-0.03063071,-0.126006566,-0.06635788,-0.736999114,-0.276774005,0.146346515,1.036781088,-0.234210743,0.076560627,-0.423109469,-1.042189305,0.083896596,-0.992283088,-0.012152295,0.136418263,0.267192767,0.489937767,-0.543006611,6.0,0.0034877927254608,8.0,2014.0,False,5.0
0.186586529,0.507649285,-0.21814491,-0.156100811,-0.481024813,0.220724388,0.171226041,0.230487535,-0.571744974,1.670536827,0.403027279,0.053439826,-0.856205188,0.039903663,0.698231262,1.087393021,-2.023245911,-0.358201045,6.0,0.0009965122072745,8.0,2014.0,False,5.0
0.935840277,-0.241670626,0.057301157,1.542527644,-0.320402012,0.125313126,-0.212591555,0.006269235,0.279790333,0.195877089,0.618824692,0.072838999,-0.91034207,0.078551986,0.660575624,-0.070075391,-2.446369468,0.300986588,8.0,0.001993024414549,8.0,2014.0,False,0.0
0.268037046,-0.018012085,-0.32494134,1.153855127,-0.320006465,0.211414617,-0.704848807,-0.199712644,0.069168359,-0.416488303,-0.753155538,-0.063589479,-1.158919422,0.559370069,0.427835741,-0.241820268,-0.153133577,-0.17323446,8.0,0.0009965122072745,8.0,2014.0,True,5.0
1.345980147,-0.326921552,-0.636734906,2.262801347,-0.214346581,-0.547879912,0.699963705,-0.065438594,0.301118453,0.142884923,0.238943871,-0.111878636,-0.855459713,1.239256253,1.086148192,0.652308513,0.466208125,-0.022201642,11.0,0.0004982561036372,8.0,2014.0,False,3.0
-0.317957024,-0.195282866,-0.055989469,-0.240983802,0.201174501,0.050148863,-1.697375013,-0.109874943,-1.193132821,-1.275467482,-0.237169765,0.175302011,0.330772944,0.028698033,-1.265686866,-0.144003304,0.188381611,-1.704585875,11.0,0.0009965122072745,8.0,2014.0,True,4.0
-0.199784487,0.145323725,0.120647255,0.25482103,0.083713438,0.153058648,-1.392549096,-0.218212118,-1.500438327,-1.253327771,-0.74652082,0.040562056,1.477291107,0.092114867,-0.706971146,-0.005413281,0.392824182,-0.455758526,12.0,0.0024912805181863,8.0,2014.0,False,5.0
2.073061473,-0.240006857,0.069695529,-1.643455025,-0.248395693,0.098292443,0.422970551,-0.013335256,-0.053657085,0.707387419,0.489039521,0.448292989,-0.155454769,-0.049755944,0.976783065,0.095619442,0.301576748,0.445901443,12.0,0.0009965122072745,8.0,2014.0,False,5.0
-1.016239906,-0.278787992,-0.51505438,0.551528888,-0.501999061,-0.12557462,0.142098567,-0.182330843,-2.043099721,0.194241682,-0.810685489,0.234126799,-1.277282772,0.161186601,1.174875794,0.895855122,-0.227053785,-0.022201642,13.0,0.0024912805181863,8.0,2014.0,True,3.0
0.033424224,-0.257297494,-0.102667513,-0.949251903,-0.30676724,0.100111406,1.037464809,-0.057211165,0.538730078,0.19028869,0.202774873,0.087463869,-0.672462912,-0.023714577,0.528229128,1.077444322,0.490398818,-0.334990298,13.0,0.0009965122072745,8.0,2014.0,False,5.0
0.443397143,0.748247617,0.104290112,-1.452241947,-0.162197707,0.194202413,-0.284361057,-0.235137049,0.346869607,-0.620989355,-0.613072028,-0.104582871,1.147112693,-0.042681703,0.259058297,-0.907381145,0.016845116,-0.174451736,14.0,0.001993024414549,8.0,2014.0,False,1.0
-0.179906168,0.320920199,-0.361020622,-0.156163129,-0.551372272,0.155295527,-0.060016939,0.016883843,-1.582943895,0.810454075,-0.00415406,0.124522473,-1.418675233,0.03571665,1.566673985,1.16773327,-0.600811347,-0.94555366,15.0,0.0034877927254608,8.0,2014.0,False,4.0
-0.508900504,0.298524435,0.045178258,0.020583327,-0.219190719,0.869694176,0.202503993,0.170454861,0.77398792,0.455463805,0.46392835,0.157689927,-0.100809716,0.05748531,0.025717777,0.181559353,0.256243799,-0.044160839,18.0,0.001993024414549,8.0,2014.0,True,5.0
0.985169651,-0.508704234,0.961765474,-0.849899134,0.084296014,0.176561777,0.59185441,-0.151293313,0.171118847,-0.86792787,-0.618483403,0.065214043,-0.22432367,-0.016795342,-0.23540009,0.080331536,0.130769198,0.505803905,19.0,0.0029895366218236,8.0,2014.0,False,5.0
0.015912149,-0.458807,1.08198729,-0.154374286,-0.16182737,0.024634503,1.309830654,-0.085706735,1.406957857,-0.03391151,0.295213948,0.15145725,-0.880266155,0.036898077,-0.146829464,1.1955302,-2.446369468,0.940479607,19.0,0.0024912805181863,8.0,2014.0,False,5.0
-0.185753958,-0.201816584,1.117473766,-0.965279889,0.465770073,0.533663209,0.857412408,-0.006735928,-0.208416749,0.534193461,0.445077554,0.106607729,0.56915616,-0.022439597,-0.228946791,-0.202744106,0.746773584,0.585658488,20.0,0.0024912805181863,8.0,2014.0,True,2.0
-0.247669055,0.078351357,-0.359487169,0.450011647,0.309334091,0.14307846,-1.352053767,-0.150029468,-0.852218248,-1.428763733,-0.494432979,0.114505607,1.50656832,0.132800418,-0.950125224,-0.18171745,-0.196627559,-2.986214694,20.0,0.0014947683109118,8.0,2014.0,False,5.0
0.089946893,0.642957278,0.051315448,-0.32234002,0.29382691,0.358658093,-0.624913153,-0.255227575,-0.013215202,-1.114840008,-0.666452203,-0.10634547,1.474829143,0.01902028,-0.512387004,-1.777398613,0.181111561,-0.740129577,26.0,0.0029895366218236,8.0,2014.0,False,0.0
0.416618644,-0.179024493,-0.317823857,0.656612238,-0.562790946,0.149919383,-0.664941883,-0.052785645,-2.366522006,0.96517909,0.129714522,0.062967673,-1.097748408,0.207159439,1.443707369,1.892265114,-0.440785803,0.200880729,26.0,0.001993024414549,8.0,2014.0,True,3.0
-0.339605971,0.167449566,-0.080038565,0.071968951,-0.152725099,0.402592466,-1.06362808,-0.185098918,-1.238599455,-0.908284265,-0.618731578,0.048037793,-0.587268957,0.059328159,-0.085064777,0.739899108,-0.077909968,-0.481477196,26.0,0.0024912805181863,8.0,2014.0,False,5.0
0.085469648,-0.020742572,-0.235048059,0.031465927,-0.480862031,-0.092159056,-0.987560242,-0.133511822,-0.798779311,0.117685706,-0.417723103,0.033061142,-1.398932245,0.054824714,1.226333668,-1.369998326,-0.175299688,0.177623433,27.0,0.0034877927254608,8.0,2014.0,False,0.0
-0.71649827,-0.797686497,-0.667422709,-2.857254265,-0.573992235,-1.265224539,2.586168612,-0.148796242,1.413729166,-0.158373568,-3.882209191,2.975755713,0.631623865,-0.076363727,-0.710410759,-0.861125197,-2.446369468,-0.022201642,27.0,0.0014947683109118,8.0,2014.0,True,4.0
0.04539242,-0.245381023,1.171669028,-0.454582364,0.781233485,0.186896477,-0.36661295,0.004199052,-1.428289093,-1.655324564,0.603420269,-0.127952669,1.519914951,0.006335918,-1.277582655,-1.777398613,-0.12445147,-0.301389569,27.0,0.0024912805181863,8.0,2014.0,False,4.0
0.310159449,0.213111475,0.276131766,0.209138638,0.256708522,0.099579051,-1.994463074,-0.006810646,-1.033286214,-0.719283268,-0.001569604,-0.014856801,-0.36094132,0.088996459,-0.337130618,-0.385549857,0.442766642,0.141237422,27.0,0.0034877927254608,8.0,2014.0,False,4.0
0.683492457,-0.038712988,1.173234321,-0.302847667,0.424311472,0.104392143,-0.934150122,-0.028304975,-0.057085775,-1.27380164,0.122341788,0.10106033,-0.024784118,0.017881115,-0.536352393,-0.203527593,-0.011974602,0.514449742,28.0,0.0029895366218236,8.0,2014.0,False,0.0
-0.533756675,-0.364632673,-0.38036805,-0.321020347,-0.375083814,0.118358878,1.618204726,-0.047376934,0.429484196,0.77198296,0.475281255,0.002703966,-0.70008792,0.021593592,0.861604122,0.929730492,0.310699701,-2.223503747,28.0,0.001993024414549,8.0,2014.0,False,3.0
-0.505372914,-0.409138568,-0.491295177,0.972399784,-0.272601106,0.43730288,-0.965793289,-0.126574336,0.505608371,-0.949687828,-0.278398324,0.069609607,1.20468002,0.389317383,-0.544288734,0.14488488,-0.342014546,-0.022201642,28.0,0.0029895366218236,8.0,2014.0,False,4.0
-0.621652537,0.067426529,-0.301179097,0.600199941,-0.064603365,-0.352033068,-1.400971127,-0.205736946,-2.062096445,-1.281544097,-0.734737081,0.183514267,1.519469031,0.192916577,-0.841670409,-1.07514992,0.197504517,-1.935886111,29.0,0.0024912805181863,8.0,2014.0,False,4.0
-0.123479969,-0.225455114,0.538958446,0.156587373,0.25740512,0.128380278,-0.388559613,-0.109003474,-2.406402677,-1.396447046,-0.211503155,0.122285953,0.107480322,0.074904207,-0.948247909,0.236001218,-0.005789332,-0.196718054,2.0,0.0024912805181863,9.0,2014.0,False,0.0
-0.327427314,1.011394451,0.332914191,0.280289207,-0.396513516,0.122281248,3.16954016,0.564890228,0.169577135,1.962620858,0.493567016,0.060802733,1.493984098,0.092891371,-1.116551536,-1.777398613,0.369738512,-0.522521804,2.0,0.0014947683109118,9.0,2014.0,False,5.0
0.415777393,0.174014729,-0.033523723,0.424772561,-0.231206609,0.173537145,0.903326707,-0.006099538,-0.157056612,-0.246507874,0.032853088,0.032452426,-0.909854791,0.126391928,0.613215087,0.999937589,0.240848076,0.621320277,2.0,0.0014947683109118,9.0,2014.0,False,5.0
0.52176562,-0.505611009,-0.3081807,-0.175426522,-0.473235835,0.219522218,-0.503435151,-0.078155204,-0.201001547,1.495586031,0.525522768,-0.110470876,-0.919811599,0.035039883,1.650225623,2.461659711,-0.1465022,-0.099861608,3.0,0.0014947683109118,9.0,2014.0,False,3.0
-0.351370663,-0.586914633,-0.319467408,-0.020896624,-0.56872549,0.219703059,1.094711114,-0.129024661,0.492697319,0.615562252,-0.158929901,0.115913946,-1.258490943,0.055499463,1.196536233,1.055458336,0.451827537,-0.589623711,3.0,0.001993024414549,9.0,2014.0,False,4.0
0.466460079,-0.232034386,0.63753742,0.388103491,-0.190837966,0.012567265,-0.300783201,-0.0171238,-0.647221743,0.147933989,0.437928784,-0.045433757,-0.050866803,0.120443593,-0.162147205,0.86627319,0.467058703,0.883154229,3.0,0.0024912805181863,9.0,2014.0,True,4.0
0.782239826,0.425123852,-0.266782959,0.060457714,-0.528175373,0.152904203,-0.270477965,0.092854497,-0.271097381,0.470168221,0.128158507,-0.135601875,-1.117843682,0.065083098,1.770914847,0.895615019,-0.436150202,0.518469636,3.0,0.0014947683109118,9.0,2014.0,False,5.0
-0.143455781,0.165083268,-0.034085932,0.378789411,-0.117498111,0.170774066,-0.309417998,-0.18978267,-0.792138702,-1.065769757,-0.639159065,0.005559685,-0.783491408,0.125184206,-0.473136096,0.625815534,0.381714198,-0.466655294,4.0,0.0029895366218236,9.0,2014.0,True,0.0
-2.385238863,0.046075376,-2.012669057,0.725943264,0.935378486,0.212583373,-1.217908399,-0.102474055,-2.044101311,-1.384128553,-0.284562014,-1.163362503,1.49784539,0.240536554,-0.668136927,-1.777398613,-0.041845501,-0.022201642,4.0,0.0014947683109118,9.0,2014.0,False,4.0
-0.441710917,-0.356341785,-0.311008046,-0.064136862,-0.402958042,0.245661971,1.40870201,-0.050574602,0.382496307,-0.040111263,0.439990862,0.106080853,-1.21924848,0.045463851,0.703891336,1.109593983,0.168455562,-1.026026026,4.0,0.0004982561036372,9.0,2014.0,True,4.0
0.55831501,5.978993394,0.385700392,0.242311278,-0.015435062,0.067829661,1.600068074,6.01641311,1.45066889,-0.420555251,0.057854644,-0.212823451,-0.471270077,0.086018336,0.131093546,0.295563851,0.405218353,0.792407315,8.0,0.001993024414549,9.0,2014.0,True,4.0
-0.359494474,-0.453766131,0.13878944,-3.207601131,0.180194836,0.31868195,1.765720313,-0.181259444,1.676491266,-1.839539557,-1.032110869,0.118087163,-0.498244333,-0.080035792,-1.576150604,-0.181337651,0.24524034,-2.172229853,9.0,0.001993024414549,9.0,2014.0,True,4.0
0.161425193,-0.265074588,0.473041778,0.135475049,0.175523429,0.179431214,-0.432890434,-0.103714941,0.163618653,-1.241375012,-0.151597339,0.043053122,0.87760768,0.077736166,-0.525085458,-0.369168297,0.094598204,0.188080194,9.0,0.0034877927254608,9.0,2014.0,False,5.0
0.68393365,-0.334100414,0.363349367,-0.26628101,-0.105755259,0.093283178,1.364647484,-0.050626956,0.964972681,0.733828754,0.383065133,0.221872782,-0.583371665,0.023980052,0.202975635,0.201734083,0.69792181,0.574560614,9.0,0.0014947683109118,9.0,2014.0,False,5.0
0.749133787,3.706680132,0.776705994,0.31130533,0.676151696,0.064592087,-1.891206179,2.973959072,-0.223992383,-0.787788937,0.173380241,-0.200318285,0.796882176,0.10475713,-0.499012709,-1.108359563,0.55829623,0.610684876,9.0,0.0034877927254608,9.0,2014.0,True,5.0
0.515091211,-0.326549678,0.15524875,0.800948876,-0.283434236,0.269276987,-1.395308867,-0.067597012,-0.871369899,0.116622327,0.223100296,0.125971507,-0.479895947,0.265605521,0.517887121,0.69820166,-0.064462359,1.386903707,10.0,0.0024912805181863,9.0,2014.0,False,0.0
-0.659547886,-0.545829667,-0.511933093,-0.056294578,-0.472096833,-2.350456397,0.335270304,-0.11421026,-1.114891113,0.728781072,0.055640012,0.302115481,1.528170163,0.05172569,0.243812883,-1.777398613,0.561015766,-0.022201642,11.0,0.0009965122072745,9.0,2014.0,False,4.0
-0.054273977,-0.827466646,-0.371502226,0.057330158,-0.636031706,0.270944838,0.329108647,-0.178995994,-1.102202103,1.709514469,1.717548374,0.170328541,-1.176497614,0.05832437,1.848628394,0.962970531,-0.107038116,-0.849836706,11.0,0.0014947683109118,9.0,2014.0,True,5.0
0.370738069,-0.176819859,0.172834716,0.391795832,-0.177222477,0.210543663,-1.121865078,-0.016951978,-0.332636026,0.275707807,0.351522397,0.113365269,-0.475985028,0.131513332,0.23152494,0.363416683,0.059611184,0.724382604,11.0,0.0029895366218236,9.0,2014.0,True,5.0
1.075497798,-0.261677879,0.356464075,0.577587221,-0.027606025,0.020626374,0.773520388,-0.018594224,1.054227865,0.482305266,0.486076127,0.037812891,0.136519809,0.171786205,0.46707358,-0.047919264,0.355668748,1.396623308,12.0,0.0014947683109118,9.0,2014.0,True,5.0
0.038906957,-0.353331666,0.675650117,-0.295409074,0.378587717,0.084981743,0.962885188,-0.040824688,-0.358883584,0.232763999,0.526500117,0.152582294,0.927746045,0.019836791,-0.809887328,-0.41294239,0.579224573,-0.151744115,16.0,0.001993024414549,9.0,2014.0,False,1.0
0.454860358,0.394215492,-0.279789761,-0.270545138,-0.522851949,0.266670023,0.440305311,0.13994617,0.038079979,1.597345315,0.293525655,0.032106571,1.501693887,0.026009587,1.298687157,-1.777398613,-0.796784006,-0.223298098,16.0,0.0014947683109118,9.0,2014.0,False,5.0
-0.622520495,-0.08144319,-0.302854901,0.869215011,-0.159919534,-1.045184881,0.222282407,0.029398142,0.359494119,0.526131744,0.457095685,0.809736961,-0.145158097,0.289574122,-0.79009312,-0.42264859,1.166798786,-1.654531213,17.0,0.0014947683109118,9.0,2014.0,False,3.0
0.354598767,0.095604115,-0.079726801,-0.399547172,-0.449967046,0.152420078,1.421514098,0.020068032,0.963036996,0.363209159,0.18920282,0.004575079,-0.765096276,0.01005035,0.642779086,0.839106789,-2.446369468,0.047365792,17.0,0.0024912805181863,9.0,2014.0,True,5.0
-0.471250576,-0.692783631,-0.542582521,0.317468734,-0.555216593,0.028144934,-0.695864615,-0.136934535,-0.188176048,1.253497641,-0.229206238,0.216392587,-0.699572794,0.104304261,0.058084246,1.62898641,0.781509866,-0.022201642,19.0,0.0009965122072745,9.0,2014.0,True,8.0
-0.519342931,-0.581010768,-0.159719257,-1.305822398,-0.504677194,0.764283542,1.911171807,-0.165166884,0.50257204,0.302824241,-1.010900547,0.487745219,0.201785275,-0.039638376,0.336504315,0.053666211,-0.357185123,-0.856024067,22.0,0.0014947683109118,9.0,2014.0,False,0.0
-1.059866891,-2.463162021,-0.507362947,-0.516266011,-0.69094851,0.272670345,0.211698923,-0.499663591,0.499806964,0.856698604,1.177373795,0.156165979,-1.104101838,0.005462543,0.480317207,0.45377661,0.903957964,-0.022201642,22.0,0.0014947683109118,9.0,2014.0,True,5.0
1.347187545,0.077667158,-0.19223494,-1.177527522,-0.357007422,0.187887311,-0.546698899,0.081238152,0.161860598,1.216595267,0.448114165,-0.079080815,-0.651879128,-0.032866292,1.364042817,0.495410864,-2.446369468,0.07662114,22.0,0.0009965122072745,9.0,2014.0,True,5.0
0.829125963,-0.270423017,1.329948039,-0.95358202,0.506900973,0.040013462,1.345763194,-0.004084529,1.166555343,0.949851864,0.605576943,0.154163522,1.267995183,-0.022707151,-0.429654309,0.25632596,0.503437091,0.519873176,23.0,0.001993024414549,9.0,2014.0,False,1.0
0.058484014,-0.080164678,0.252965642,-0.974780583,-0.174207093,-0.119939277,-0.813771309,-0.067276791,-1.318356559,-0.655790643,-0.055763277,0.10051515,-0.84436192,-0.022793278,0.021687705,1.003325057,-0.674804392,-0.024645491,23.0,0.0009965122072745,9.0,2014.0,False,5.0
0.033960211,0.677267914,0.79246732,-0.433848977,1.056504427,0.185425115,-1.088483079,0.419912026,-3.525667866,-1.585264532,0.620178797,-0.000725527,1.476228575,0.008449861,-1.099284588,-1.777398613,0.138433118,-0.381509742,24.0,0.0024912805181863,9.0,2014.0,False,4.0
0.652870656,0.268356187,2.053035989,0.237129814,1.148215122,0.191886384,-1.005973573,0.202805909,-1.083803655,-1.618608303,0.615806683,-0.123806602,1.512370842,0.094559805,-1.121762138,-1.777398613,0.176266535,0.676760659,24.0,0.001993024414549,9.0,2014.0,False,4.0
-0.568131994,0.121714278,-0.406399516,1.414531427,-0.497169387,0.15007611,-0.289952956,-0.254792726,-1.135739058,-0.210170886,-0.912512756,0.033120413,1.497711876,1.7398172,0.415463424,-1.777398613,0.445192277,-2.215184582,24.0,0.0034877927254608,9.0,2014.0,True,8.0
-0.070630854,-0.296073651,0.027423392,-1.295633563,-0.285489949,0.158438565,0.710349158,-0.080496492,0.961705287,-0.678389279,0.066804975,0.083095111,1.489258843,-0.038517004,-0.159424508,-1.777398613,-1.618138343,-0.741335096,26.0,0.0014947683109118,9.0,2014.0,True,5.0
2.004954854,-0.019260532,0.108666491,0.229858857,-0.277330789,0.166840399,-0.111855466,0.063256483,0.643480422,1.705303877,0.531498392,0.052276659,-0.625479625,0.091599995,1.138064449,1.384371968,0.310981366,1.398594122,30.0,0.0029895366218236,9.0,2014.0,True,0.0
0.622587462,-0.065173827,0.056118373,-0.724866588,-0.205871573,0.201216703,1.091663279,0.017314852,0.858333782,0.37937337,0.370600834,0.098325517,-0.281571131,-0.01168803,0.526383831,1.207401034,0.25339502,0.174220991,1.0,0.0014947683109118,10.0,2014.0,False,0.0
-0.107264417,0.120315876,0.175052343,-0.64715245,-0.129285069,-0.018592419,0.124196663,0.077010985,0.475557814,0.440962413,0.386358691,0.148756988,-0.001295297,-0.007036042,-0.324983521,0.998707249,0.451835685,-0.43644945,1.0,0.0024912805181863,10.0,2014.0,True,4.0
-0.257362599,-0.474174526,1.244889405,0.382771944,0.843603827,-0.131820069,-0.897586607,-0.063632379,0.211378828,0.531181257,0.60798317,0.901775773,-0.643912847,0.11614732,-1.444864148,-1.659765385,0.530776983,0.048611428,8.0,0.0014947683109118,10.0,2014.0,True,3.0
-0.655140272,-0.384720351,-0.325659848,0.528466894,-0.527830315,-8.470516219,-0.381989129,-0.169330855,-0.059944742,0.557849235,-0.771871767,-0.027005593,-1.358957797,0.152271537,1.172058944,0.019507468,-0.009710582,-0.338432737,8.0,0.0034877927254608,10.0,2014.0,False,5.0
0.757242215,0.29611768,-0.310064192,-0.016332264,-0.516508972,0.164207145,-0.424978948,0.045907192,0.336448997,0.616033182,0.110745632,0.153226645,-1.177220942,0.050456848,1.824600594,0.824102343,-2.235573464,0.155979236,9.0,0.0024912805181863,10.0,2014.0,False,1.0
1.826753327,0.46455028,0.110111904,0.148618291,-0.205561789,0.100988216,0.551356656,0.201626164,-0.212039736,0.375324928,0.373864869,-0.02412926,-1.109333143,0.072827722,1.197252763,1.198033671,-0.070278413,1.371437471,14.0,0.0024912805181863,10.0,2014.0,True,5.0
3.079044321,-0.079169583,0.118244934,2.578136619,-0.317287997,0.118545439,-0.710872515,0.030950462,-0.603896559,0.975958434,0.46205222,0.129529166,-0.819605758,-0.525309744,1.39638794,0.517046263,-0.308959821,-0.022201642,17.0,0.0024912805181863,10.0,2014.0,False,0.0
-4.476221577,-0.401155001,-3.8270134,2.755445799,-0.377492379,-0.013324059,-0.053563241,-0.120921075,0.136168554,0.069215449,-0.215696237,-0.263150288,-1.258391879,-0.463065421,0.920366554,1.075917738,-0.379989535,3.760369805,17.0,0.0024912805181863,10.0,2014.0,False,4.0
0.058246615,-0.220488534,-0.258135203,0.025678377,-0.488744692,0.093676882,-0.190149917,-0.01420728,-0.053774791,1.51259693,0.447929724,0.004363847,-1.4118421,0.062959509,0.835369035,0.423623299,3.050910185,-0.351511158,20.0,0.0014947683109118,10.0,2014.0,True,4.0
-1.314553456,0.258202491,5.177595027,-0.412532643,2.558194277,0.177696523,-0.0746916,-0.45688384,0.907060043,-1.980985545,-1.489310862,0.433397042,-1.535747425,0.012360922,-1.86626526,-0.729886947,1.216638737,0.294650851,20.0,0.0029895366218236,10.0,2014.0,True,4.0
0.761308474,-0.196173797,0.071119658,-1.282948816,-0.190427853,0.330676807,0.879879698,0.021108384,0.641733719,0.974325256,0.608956804,0.296953971,-0.066472511,-0.036820706,0.732953083,0.588154606,0.200703954,0.257009506,22.0,0.0024912805181863,10.0,2014.0,False,0.0
1.332689051,0.178785542,0.026297143,1.409605019,-0.172890535,0.192000783,-0.965137316,0.055198268,-0.507731132,-0.069391769,0.245754049,0.177621124,-0.518323383,1.409926058,0.763804762,0.04935659,0.2573564,2.984290951,22.0,0.001993024414549,10.0,2014.0,False,0.0
2.029522332,6.219973238,1.480545826,-3.227035373,0.272450288,0.0831745,0.549207813,6.01641311,0.572036038,0.406265434,0.519635367,-0.252868646,1.139994524,-0.081632378,0.079592825,0.073669292,0.377454458,0.694252743,23.0,0.0029895366218236,10.0,2014.0,False,1.0
